CBSA,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
99999,62316,BOWEN,IL,0.000031700,0.000017240,0.000032242,0.000030793
99999,62454,ROBINSON,IL,0.000546103,0.000831832,0.000669012,0.000567062
99999,62460,SAINT FRANCISVILLE,IL,0.000063200,0.000025860,0.000004030,0.000059484
99999,62410,ALLENDALE,IL,0.000045300,0.000030170,0.000032242,0.000044042
99999,62458,SAINT ELMO,IL,0.000107301,0.000158034,0.000052393,0.000109282
99999,62427,FLAT ROCK,IL,0.000082000,0.000050283,0.000016121,0.000078490
99999,62877,RICHVIEW,IL,0.000026400,0.000010057,0.000008060,0.000024945
99999,62935,GALATIA,IL,0.000112101,0.000071834,0.000068513,0.000108551
99999,62928,EDDYVILLE,IL,0.000009800,0.000001437,0.000008060,0.000009229
99999,62987,STONEFORT,IL,0.000043300,0.000007183,0.000020151,0.000040478
99999,62832,DU QUOIN,IL,0.000478003,0.000624952,0.000390929,0.000485375
99999,62859,MC LEANSBORO,IL,0.000319502,0.000449678,0.000245842,0.000326111
99999,62550,MOWEAQUA,IL,0.000110301,0.000140794,0.000104785,0.000112115
99999,62533,FARMERSVILLE,IL,0.000048100,0.000030170,0.000080604,0.000047697
99999,62463,STEWARDSON,IL,0.000056500,0.000045973,0.000036272,0.000055372
99999,49738,GRAYLING,MI,0.000614103,0.000649375,0.000366748,0.000610739
99999,49743,HAWKS,MI,0.000060800,0.000021550,0.000000000,0.000056926
99999,49779,ROGERS CITY,MI,0.000276902,0.000392211,0.000225691,0.000283074
99999,49854,MANISTIQUE,MI,0.000397202,0.000484158,0.000249872,0.000399392
99999,49759,MILLERSBURG,MI,0.000145001,0.000028733,0.000004030,0.000134410
99999,51036,MAURICE,IA,0.000027200,0.000024423,0.000012091,0.000026681
99999,51060,UTE,IA,0.000034900,0.000005747,0.000024181,0.000032803
99999,50801,CRESTON,IA,0.000509203,0.000862002,0.001434749,0.000552625
99999,50864,VILLISCA,IA,0.000098001,0.000133610,0.000132996,0.000101059
99999,51022,GRANVILLE,IA,0.000035800,0.000007183,0.000024181,0.000033717
99999,50849,GREENFIELD,IA,0.000137401,0.000265784,0.000217630,0.000147385
99999,49449,PENTWATER,MI,0.000188801,0.000066087,0.000080604,0.000178543
99999,49457,TWIN LAKE,MI,0.000002600,0.000000000,0.000000000,0.000002376
99999,68004,BANCROFT,NE,0.000045100,0.000057467,0.000032242,0.000045595
99999,68071,WINNEBAGO,NE,0.000074600,0.000086200,0.000362717,0.000081870
99999,57541,IDEAL,SD,0.000005700,0.000001437,0.000004030,0.000005391
99999,57568,PRESHO,SD,0.000016400,0.000002873,0.000024181,0.000015716
99999,57660,WATAUGA,SD,0.000004400,0.000004310,0.000004030,0.000004386
99999,57543,KADOKA,SD,0.000015300,0.000008620,0.000008060,0.000014711
99999,57661,WHITEHORSE,SD,0.000004300,0.000000000,0.000004030,0.000004020
99999,57639,LITTLE EAGLE,SD,0.000009200,0.000000000,0.000012091,0.000008680
99999,57760,NEWELL,SD,0.000062500,0.000012930,0.000040302,0.000058844
99999,52101,DECORAH,IA,0.000915805,0.000890735,0.001716863,0.000932372
99999,52207,BALDWIN,IA,0.000017100,0.000014367,0.000004030,0.000016630
99999,52358,WEST BRANCH,IA,0.000216201,0.000143667,0.000173298,0.000210615
99999,57354,KAYLOR,SD,0.000004000,0.000000000,0.000008060,0.000003838
99999,57363,MOUNT VERNON,SD,0.000001200,0.000000000,0.000000000,0.000001096
99999,57321,CANOVA,SD,0.000014800,0.000002873,0.000004030,0.000013797
99999,52752,GRANDVIEW,IA,0.000023600,0.000001437,0.000072543,0.000023300
99999,52556,FAIRFIELD,IA,0.000703304,0.001384950,0.002921891,0.000796957
99999,52565,KEOSAUQUA,IA,0.000114801,0.000149414,0.000096725,0.000116592
99999,52621,CRAWFORDSVILLE,IA,0.000003900,0.000002873,0.000000000,0.000003746
99999,52640,MORNING SUN,IA,0.000062000,0.000011493,0.000068513,0.000058936
99999,52653,WAPELLO,IA,0.000181001,0.000262911,0.000342567,0.000189874
99999,52540,BRIGHTON,IA,0.000026100,0.000010057,0.000000000,0.000024488
99999,52647,OLDS,IA,0.000010000,0.000005747,0.000048362,0.000010599
99999,68333,CRETE,NE,0.000311602,0.002169372,0.000858431,0.000442155
99999,68322,BRUNING,NE,0.000024000,0.000008620,0.000016121,0.000022843
99999,51573,STANTON,IA,0.000053600,0.000028733,0.000032242,0.000051534
99999,52032,BERNARD,IA,0.000042700,0.000002873,0.000000000,0.000039199
99999,51442,DENISON,IA,0.000387902,0.000731265,0.001196968,0.000428084
99999,52057,MANCHESTER,IA,0.000408402,0.000584725,0.000576318,0.000423423
99999,51652,SIDNEY,IA,0.000094801,0.000038790,0.000076574,0.000090825
99999,51638,ESSEX,IA,0.000066100,0.000008620,0.000120906,0.000063687
99999,53530,DARLINGTON,WI,0.000209101,0.000356294,0.000221661,0.000218747
99999,53518,BLUE RIVER,WI,0.000047800,0.000015803,0.000008060,0.000044864
99999,68780,STUART,NE,0.000056300,0.000038790,0.000064483,0.000055372
99999,68716,BEEMER,NE,0.000048500,0.000024423,0.000092694,0.000047971
99999,68718,BLOOMFIELD,NE,0.000103901,0.000077580,0.000092694,0.000101973
99999,68711,AMELIA,NE,0.000013100,0.000001437,0.000000000,0.000012061
99999,68663,SILVER CREEK,NE,0.000009500,0.000002873,0.000008060,0.000009046
99999,69210,AINSWORTH,NE,0.000135001,0.000290207,0.000120906,0.000144552
99999,69029,FARNAM,NE,0.000004500,0.000000000,0.000000000,0.000004112
99999,69348,HEMINGFORD,NE,0.000066500,0.000099130,0.000137027,0.000070175
99999,53581,RICHLAND CENTER,WI,0.000500003,0.000804535,0.000777827,0.000525670
99999,53587,SOUTH WAYNE,WI,0.000057000,0.000031607,0.000024181,0.000054641
99999,68447,TABLE ROCK,NE,0.000026800,0.000014367,0.000028211,0.000026041
99999,54929,CLINTONVILLE,WI,0.000364202,0.000426691,0.000427201,0.000369605
99999,54943,HANCOCK,WI,0.000135501,0.000040227,0.000016121,0.000126735
99999,54754,MERRILLAN,WI,0.000114401,0.000041663,0.000076574,0.000108917
99999,54810,BALSAM LAKE,WI,0.000194201,0.000116370,0.000261963,0.000190787
99999,54835,EXELAND,WI,0.000068700,0.000012930,0.000048362,0.000064692
99999,54845,HERTEL,WI,0.000006700,0.000005747,0.000016121,0.000006853
99999,54848,LADYSMITH,WI,0.000321702,0.000511455,0.000463472,0.000336984
99999,41773,VICCO,KY,0.000041900,0.000002873,0.000012091,0.000038742
99999,43973,FREEPORT,OH,0.000069500,0.000040227,0.000012091,0.000066337
99999,40831,HARLAN,KY,0.000267501,0.000724082,0.000523925,0.000302354
99999,40819,COLDIRON,KY,0.000029400,0.000008620,0.000004030,0.000027503
99999,40873,WALLINS CREEK,KY,0.000097301,0.000004310,0.000056423,0.000090459
99999,40823,CUMBERLAND,KY,0.000184101,0.000255727,0.000443321,0.000194534
99999,41010,CORINTH,KY,0.000080800,0.000004310,0.000004030,0.000074195
99999,45810,ADA,OH,0.000584203,0.000423818,0.000910824,0.000581408
99999,45831,CONTINENTAL,OH,0.000127601,0.000045973,0.000028211,0.000120156
99999,45836,DUNKIRK,OH,0.000066100,0.000056030,0.000020151,0.000064418
99999,45135,LEESBURG,OH,0.000182201,0.000043100,0.000145087,0.000172513
99999,45144,MANCHESTER,OH,0.000226101,0.000201134,0.000370778,0.000227793
99999,45064,SOMERVILLE,OH,0.000060200,0.000004310,0.000036272,0.000056103
99999,43316,CAREY,OH,0.000261201,0.000303137,0.000245842,0.000263520
99999,45875,OTTAWA,OH,0.000459803,0.000607711,0.000572288,0.000471760
99999,45880,PAYNE,OH,0.000105301,0.000040227,0.000060453,0.000100145
99999,45651,MC ARTHUR,OH,0.000293902,0.000270094,0.000120906,0.000288465
99999,46173,RUSHVILLE,IN,0.000499503,0.000810282,0.000612590,0.000521832
99999,47581,SHOALS,IN,0.000335002,0.000074707,0.000112845,0.000313410
99999,47454,PAOLI,IN,0.000430302,0.000568921,0.000374808,0.000437860
99999,47647,BUCKSKIN,IN,0.000002200,0.000001437,0.000008060,0.000002284
99999,47390,UNION CITY,IN,0.000257401,0.000307447,0.000306295,0.000261693
99999,47369,PENNVILLE,IN,0.000040900,0.000014367,0.000080604,0.000040113
99999,46795,WOLCOTTVILLE,IN,0.000300702,0.000064650,0.000096725,0.000281064
99999,47326,BRYANT,IN,0.000070200,0.000067523,0.000064483,0.000069901
99999,47031,MILAN,IN,0.000194801,0.000091947,0.000237781,0.000189234
99999,46975,ROCHESTER,IN,0.000717204,0.000883552,0.000435261,0.000721392
99999,47138,LEXINGTON,IN,0.000129101,0.000043100,0.000076574,0.000122440
99999,47949,HILLSBORO,IN,0.000060500,0.000040227,0.000036272,0.000058662
99999,49057,HARTFORD,MI,0.000287302,0.000261474,0.000346597,0.000287003
99999,48413,BAD AXE,MI,0.000347602,0.000811719,0.000697224,0.000385047
99999,48625,HARRISON,MI,0.000987405,0.000330434,0.000443321,0.000933286
99999,48624,GLADWIN,MI,0.001164306,0.000808845,0.000536016,0.001127454
99999,48635,LUPTON,MI,0.000154001,0.000038790,0.000016121,0.000143547
99999,48622,FARWELL,MI,0.000292002,0.000169527,0.000084634,0.000279511
99999,48723,CARO,MI,0.000584603,0.000814592,0.000765737,0.000603337
99999,48632,LAKE,MI,0.000338302,0.000051720,0.000032242,0.000313136
99999,48759,SEBEWAING,MI,0.000183001,0.000234177,0.000145087,0.000185396
99999,48610,ALGER,MI,0.000260801,0.000061777,0.000024181,0.000242779
99999,49421,HESPERIA,MI,0.000307102,0.000126427,0.000088664,0.000290658
99999,49312,BROHMAN,MI,0.000012700,0.000005747,0.000008060,0.000012153
99999,50511,ALGONA,IA,0.000375302,0.000849072,0.000858431,0.000416388
99999,50536,EMMETSBURG,IA,0.000231501,0.000376408,0.000536016,0.000247621
99999,50601,ACKLEY,IA,0.000119501,0.000226994,0.000165238,0.000127374
99999,50472,SAINT ANSGAR,IA,0.000109001,0.000129300,0.000060453,0.000109191
99999,50484,WODEN,IA,0.000022900,0.000000000,0.000020151,0.000021381
99999,50591,THOR,IA,0.000015000,0.000000000,0.000012091,0.000013980
99999,50533,EAGLE GROVE,IA,0.000191901,0.000267221,0.000310325,0.000199376
99999,50670,SHELL ROCK,IA,0.000096701,0.000041663,0.000044332,0.000092013
99999,50655,MAYNARD,IA,0.000037900,0.000004310,0.000060453,0.000036275
99999,50268,WHAT CHEER,IA,0.000048600,0.000007183,0.000072543,0.000046509
99999,49644,IRONS,MI,0.000206601,0.000064650,0.000016121,0.000193254
99999,49629,ELK RAPIDS,MI,0.000152701,0.000222684,0.000286144,0.000160177
99999,49676,RAPID CITY,MI,0.000101701,0.000021550,0.000000000,0.000094297
99999,49619,BRETHREN,MI,0.000063900,0.000022987,0.000000000,0.000059849
99999,50173,MONTOUR,IA,0.000032100,0.000004310,0.000004030,0.000029696
99999,50076,EXIRA,IA,0.000080000,0.000034480,0.000044332,0.000076297
99999,50112,GRINNELL,IA,0.000538803,0.000820339,0.001676561,0.000582504
99999,50213,OSCEOLA,IA,0.000366002,0.000474101,0.000741556,0.000381392
99999,50257,TRURO,IA,0.000003600,0.000000000,0.000000000,0.000003289
99999,50246,STANHOPE,IA,0.000035800,0.000011493,0.000024181,0.000033991
99999,49911,BESSEMER,MI,0.000187701,0.000183894,0.000253902,0.000188960
99999,49712,BOYNE CITY,MI,0.000546603,0.000479848,0.000721405,0.000546320
99999,49765,ONAWAY,MI,0.000275902,0.000135047,0.000064483,0.000262150
99999,38321,CEDAR GROVE,TN,0.000158201,0.000071834,0.000008060,0.000149304
99999,38326,COUNCE,TN,0.000229501,0.000228431,0.000092694,0.000226331
99999,38341,HOLLADAY,TN,0.000176701,0.000122117,0.000000000,0.000169223
99999,38390,YUMA,TN,0.000052600,0.000024423,0.000008060,0.000049798
99999,38361,MORRIS CHAPEL,TN,0.000077600,0.000027297,0.000000000,0.000072642
99999,37874,SWEETWATER,TN,0.000731404,0.000862002,0.000568257,0.000736011
99999,38079,TIPTONVILLE,TN,0.000178801,0.000316067,0.000213600,0.000188320
99999,38075,WHITEVILLE,TN,0.000159101,0.000114934,0.000044332,0.000153690
99999,38008,BOLIVAR,TN,0.000476803,0.000844762,0.000951126,0.000510959
99999,24801,WELCH,WV,0.000214201,0.000475538,0.000233751,0.000231266
99999,24951,LINDSIDE,WV,0.000108701,0.000034480,0.000012091,0.000101790
99999,24869,NORTH SPRING,WV,0.000010100,0.000001437,0.000000000,0.000009320
99999,24946,HILLSBORO,WV,0.000062900,0.000028733,0.000000000,0.000059301
99999,24986,WHITE SULPHUR SPRINGS,WV,0.000268801,0.000239924,0.000322416,0.000268180
99999,24827,CYCLONE,WV,0.000032500,0.000008620,0.000004030,0.000030336
99999,37847,PIONEER,TN,0.000072200,0.000022987,0.000008060,0.000067616
99999,40312,CLAY CITY,KY,0.000298702,0.000155160,0.000120906,0.000285541
99999,40069,SPRINGFIELD,KY,0.000427302,0.000492778,0.001575806,0.000457506
99999,40178,WESTVIEW,KY,0.000039200,0.000004310,0.000044332,0.000037098
99999,40060,RAYWICK,KY,0.000060800,0.000033043,0.000112845,0.000060215
99999,40055,PENDLETON,KY,0.000032000,0.000007183,0.000020151,0.000030153
99999,40078,WILLISBURG,KY,0.000128101,0.000027297,0.000310325,0.000125821
99999,25515,GALLIPOLIS FERRY,WV,0.000110101,0.000041663,0.000008060,0.000103434
99999,25508,CHAPMANVILLE,WV,0.000286002,0.000090510,0.000153147,0.000270556
99999,25670,DELBARTON,WV,0.000216701,0.000097694,0.000020151,0.000204676
99999,25678,MATEWAN,WV,0.000072800,0.000011493,0.000016121,0.000067616
99999,25607,AMHERSTDALE,WV,0.000021900,0.000007183,0.000012091,0.000020742
99999,25825,COOL RIDGE,WV,0.000004700,0.000000000,0.000000000,0.000004295
99999,25882,MULLENS,WV,0.000099601,0.000202570,0.000128966,0.000106815
99999,26651,SUMMERSVILLE,WV,0.000499503,0.000876369,0.000564227,0.000524939
99999,40006,BEDFORD,KY,0.000262801,0.000109187,0.000390929,0.000255936
99999,26717,ELK GARDEN,WV,0.000008900,0.000004310,0.000000000,0.000008406
99999,26351,GLENVILLE,WV,0.000175001,0.000324687,0.000362717,0.000188777
99999,26250,BELINGTON,WV,0.000305402,0.000408014,0.000064483,0.000306466
99999,26362,HARRISVILLE,WV,0.000169101,0.000235614,0.000112845,0.000172056
99999,25979,PIPESTEM,WV,0.000056600,0.000014367,0.000008060,0.000052814
99999,26201,BUCKHANNON,WV,0.000953305,0.001100489,0.000826190,0.000959784
99999,26228,KANAWHA HEAD,WV,0.000003900,0.000005747,0.000000000,0.000003929
99999,26206,COWEN,WV,0.000107801,0.000054593,0.000137027,0.000105079
99999,40442,KINGS MOUNTAIN,KY,0.000030600,0.000007183,0.000000000,0.000028417
99999,40370,SADIEVILLE,KY,0.000038400,0.000001437,0.000008060,0.000035361
99999,25262,MILLWOOD,WV,0.000039600,0.000041663,0.000000000,0.000038834
99999,25252,LE ROY,WV,0.000049200,0.000007183,0.000004030,0.000045504
99999,25267,NORMANTOWN,WV,0.000044900,0.000020113,0.000000000,0.000042306
99999,25245,GIVEN,WV,0.000042600,0.000005747,0.000000000,0.000039290
99999,43518,EDON,OH,0.000115701,0.000076144,0.000048362,0.000111658
99999,43516,DESHLER,OH,0.000112801,0.000139357,0.000132996,0.000114948
99999,42757,MAGNOLIA,KY,0.000092701,0.000035917,0.000092694,0.000089089
99999,42544,NANCY,KY,0.000137001,0.000008620,0.000145087,0.000129019
99999,42541,MIDDLEBURG,KY,0.000030200,0.000007183,0.000076574,0.000029788
99999,42634,PARKERS LAKE,KY,0.000063600,0.000015803,0.000052393,0.000060306
99999,42746,HARDYVILLE,KY,0.000089100,0.000040227,0.000193449,0.000088358
99999,42721,CANEYVILLE,KY,0.000200901,0.000081890,0.000439291,0.000198737
99999,42280,SHARON GROVE,KY,0.000027600,0.000001437,0.000048362,0.000026407
99999,42320,BEAVER DAM,KY,0.000388702,0.000400831,0.000318385,0.000387879
99999,42324,BELTON,KY,0.000059500,0.000010057,0.000012091,0.000055281
99999,42167,TOMPKINSVILLE,KY,0.000444602,0.000534441,0.000705284,0.000456226
99999,42348,HAWESVILLE,KY,0.000213401,0.000083327,0.000032242,0.000201021
99999,42411,FREDONIA,KY,0.000088000,0.000063213,0.000032242,0.000085160
99999,41240,PAINTSVILLE,KY,0.000353202,0.000854819,0.000922914,0.000398022
99999,41332,HAZEL GREEN,KY,0.000066800,0.000020113,0.000028211,0.000062956
99999,41701,HAZARD,KY,0.000739804,0.001327483,0.001817618,0.000801617
99999,41778,YERKES,KY,0.000002900,0.000000000,0.000008060,0.000002833
99999,41822,HINDMAN,KY,0.000068800,0.000080454,0.000092694,0.000070083
99999,29812,BARNWELL,SC,0.000638904,0.000834705,0.000318385,0.000644090
99999,29810,ALLENDALE,SC,0.000269001,0.000462608,0.000120906,0.000277957
99999,29728,PAGELAND,SC,0.000540903,0.000527258,0.000120906,0.000530513
99999,30257,MILNER,GA,0.000309902,0.000247107,0.000052393,0.000300070
99999,30439,METTER,GA,0.000483903,0.000607711,0.000141057,0.000484004
99999,31035,HARRISON,GA,0.000063400,0.000021550,0.000012091,0.000059575
99999,31044,JEFFERSONVILLE,GA,0.000007000,0.000002873,0.000000000,0.000006579
99999,30572,SUCHES,GA,0.000162101,0.000077580,0.000028211,0.000153690
99999,30582,YOUNG HARRIS,GA,0.000550903,0.000340491,0.000241812,0.000530513
99999,31018,DAVISBORO,GA,0.000071000,0.000027297,0.000004030,0.000066702
99999,30810,GIBSON,GA,0.000114201,0.000102004,0.000016121,0.000111201
99999,30678,WHITE PLAINS,GA,0.000084600,0.000025860,0.000012091,0.000079221
99999,30533,DAHLONEGA,GA,0.000008700,0.000002873,0.000000000,0.000008132
99999,31749,ENIGMA,GA,0.000130301,0.000031607,0.000056423,0.000122349
99999,32064,LIVE OAK,FL,0.000509703,0.001336103,0.000237781,0.000556097
99999,39846,EDISON,GA,0.000095601,0.000048847,0.000048362,0.000091556
99999,32052,JASPER,FL,0.000353102,0.000479848,0.000225691,0.000358274
99999,31832,WESTON,GA,0.000010400,0.000005747,0.000008060,0.000010051
99999,32440,GRACEVILLE,FL,0.000319602,0.000441058,0.000197480,0.000324558
99999,32421,ALTHA,FL,0.000249301,0.000084764,0.000072543,0.000234829
99999,32656,KEYSTONE HEIGHTS,FL,0.000084900,0.000054593,0.000080604,0.000082876
99999,32348,PERRY,FL,0.000601903,0.000614895,0.000213600,0.000593926
99999,32359,STEINHATCHEE,FL,0.000128001,0.000050283,0.000008060,0.000120339
99999,35546,BERRY,AL,0.000168301,0.000124990,0.000044332,0.000162736
99999,35553,DOUBLE SPRINGS,AL,0.000274702,0.000168090,0.000048362,0.000262789
99999,35555,FAYETTE,AL,0.000565503,0.000922342,0.000572288,0.000588352
99999,35565,HALEYVILLE,AL,0.000748204,0.000926652,0.001265481,0.000771281
99999,35540,ADDISON,AL,0.000139401,0.000076144,0.000016121,0.000132583
99999,35464,GAINESVILLE,AL,0.000018600,0.000008620,0.000012091,0.000017818
99999,36538,FRANKVILLE,AL,0.000024500,0.000007183,0.000000000,0.000022843
99999,36420,ANDALUSIA,AL,0.000738304,0.001824571,0.000443321,0.000800704
99999,36426,BREWTON,AL,0.000930405,0.001236973,0.000802009,0.000946992
99999,36435,COY,AL,0.000037100,0.000007183,0.000008060,0.000034539
99999,36432,CASTLEBERRY,AL,0.000232901,0.000100567,0.000024181,0.000219753
99999,36475,REPTON,AL,0.000107601,0.000031607,0.000008060,0.000100511
99999,36441,FLOMATON,AL,0.000225601,0.000169527,0.000161208,0.000220575
99999,35973,GAYLESVILLE,AL,0.000180401,0.000038790,0.000020151,0.000167761
99999,36274,ROANOKE,AL,0.000592603,0.000774365,0.000701254,0.000606627
99999,36273,RANBURNE,AL,0.000167001,0.000165217,0.000060453,0.000164472
99999,36255,CRAGFORD,AL,0.000072500,0.000018677,0.000000000,0.000067433
99999,36035,GOSHEN,AL,0.000025700,0.000012930,0.000004030,0.000024397
99999,36042,HONORAVILLE,AL,0.000093701,0.000017240,0.000000000,0.000086713
99999,36738,FAUNSDALE,AL,0.000030700,0.000010057,0.000000000,0.000028691
99999,36783,THOMASTON,AL,0.000049500,0.000041663,0.000032242,0.000048611
99999,39479,SEMINARY,MS,0.000263301,0.000106314,0.000024181,0.000247896
99999,39482,SUMRALL,MS,0.000096301,0.000017240,0.000000000,0.000089089
99999,39443,LAUREL,MS,0.000053700,0.000024423,0.000000000,0.000050621
99999,38666,SARDIS,MS,0.000358202,0.000323251,0.000056423,0.000349137
99999,38621,CRENSHAW,MS,0.000066200,0.000064650,0.000028211,0.000065240
99999,39150,PORT GIBSON,MS,0.000311502,0.000366351,0.000185389,0.000312131
99999,39159,ROLLING FORK,MS,0.000160201,0.000274404,0.000024181,0.000164380
99999,39086,HERMANVILLE,MS,0.000085300,0.000011493,0.000020151,0.000079129
99999,38858,NETTLETON,MS,0.000160101,0.000094820,0.000032242,0.000153050
99999,38771,RULEVILLE,MS,0.000140401,0.000221247,0.000270023,0.000148481
99999,38778,SUNFLOWER,MS,0.000064800,0.000061777,0.000064483,0.000064601
99999,36922,WARD,AL,0.000045000,0.000011493,0.000000000,0.000041849
99999,37369,RELIANCE,TN,0.000006900,0.000001437,0.000000000,0.000006396
99999,37059,DOWELLTOWN,TN,0.000084500,0.000041663,0.000008060,0.000080043
99999,37305,BEERSHEBA SPRINGS,TN,0.000032800,0.000011493,0.000000000,0.000030701
99999,39741,CEDARBLUFF,MS,0.000073600,0.000017240,0.000000000,0.000068347
99999,39663,SILVER CREEK,MS,0.000225901,0.000050283,0.000016121,0.000209976
99999,39730,ABERDEEN,MS,0.000604003,0.000862002,0.000257932,0.000612566
99999,39735,ACKERMAN,MS,0.000222801,0.000178147,0.000120906,0.000217651
99999,38483,SUMMERTOWN,TN,0.000102001,0.000061777,0.000008060,0.000097312
99999,15522,BEDFORD,PA,0.000657104,0.001284383,0.001168756,0.000708599
99999,15536,CRYSTAL SPRING,PA,0.000025600,0.000014367,0.000012091,0.000024579
99999,15338,GREENSBORO,PA,0.000076600,0.000040227,0.000036272,0.000073373
99999,15834,EMPORIUM,PA,0.000244201,0.000300264,0.000495714,0.000253469
99999,16240,MAYPORT,PA,0.000049900,0.000024423,0.000004030,0.000047240
99999,16923,GENESEE,PA,0.000078100,0.000061777,0.000040302,0.000076205
99999,16932,MAINESBURG,PA,0.000032400,0.000012930,0.000016121,0.000030793
99999,16915,COUDERSPORT,PA,0.000312702,0.000492778,0.000467503,0.000327664
99999,16935,MIDDLEBURY CENTER,PA,0.000063600,0.000033043,0.000000000,0.000060215
99999,17058,MIFFLIN,PA,0.000085100,0.000028733,0.000124936,0.000082419
99999,17229,HUSTONTOWN,PA,0.000053900,0.000035917,0.000004030,0.000051626
99999,17211,ARTEMAS,PA,0.000030900,0.000007183,0.000004030,0.000028783
99999,18443,MILANVILLE,PA,0.000027800,0.000017240,0.000000000,0.000026498
99999,18415,DAMASCUS,PA,0.000083700,0.000027297,0.000048362,0.000079312
99999,21661,ROCK HALL,MD,0.000173601,0.000123554,0.000112845,0.000169040
99999,21635,GALENA,MD,0.000102201,0.000086200,0.000036272,0.000099688
99999,21649,MARYDEL,MD,0.000049600,0.000021550,0.000032242,0.000047423
99999,22443,COLONIAL BEACH,VA,0.000600303,0.000372098,0.000189419,0.000576474
99999,22520,MONTROSS,VA,0.000337402,0.000153724,0.000116876,0.000320720
99999,22546,RUTHER GLEN,VA,0.000804304,0.000383591,0.000213600,0.000764154
99999,22454,DUNNSVILLE,VA,0.000113901,0.000012930,0.000004030,0.000104988
99999,22572,WARSAW,VA,0.000318002,0.000261474,0.000257932,0.000313045
99999,22580,WOODFORD,VA,0.000219901,0.000071834,0.000004030,0.000205590
99999,22560,TAPPAHANNOCK,VA,0.000270201,0.000301701,0.000197480,0.000270556
99999,22732,RADIANT,VA,0.000025100,0.000004310,0.000008060,0.000023392
99999,22960,ORANGE,VA,0.000040800,0.000008620,0.000000000,0.000037829
99999,23117,MINERAL,VA,0.000582703,0.000323251,0.000048362,0.000554087
99999,23040,CUMBERLAND,VA,0.000248301,0.000124990,0.000012091,0.000235103
99999,23032,CHURCH VIEW,VA,0.000010000,0.000002873,0.000012091,0.000009594
99999,23306,BELLE HAVEN,VA,0.000032300,0.000012930,0.000000000,0.000030336
99999,23418,ONLEY,VA,0.000021300,0.000071834,0.000024181,0.000024579
99999,23843,DOLPHIN,VA,0.000036800,0.000014367,0.000004030,0.000034630
99999,23974,VICTORIA,VA,0.000190001,0.000068960,0.000036272,0.000178817
99999,23887,VALENTINES,VA,0.000040100,0.000007183,0.000004030,0.000037189
99999,24124,NARROWS,VA,0.000012000,0.000000000,0.000000000,0.000010965
99999,24219,BIG STONE GAP,VA,0.000478203,0.000461171,0.000439291,0.000476237
99999,24277,PENNINGTON GAP,VA,0.000269701,0.000311757,0.000354657,0.000274302
99999,24370,SALTVILLE,VA,0.000365502,0.000199697,0.000056423,0.000347949
99999,24422,CLIFTON FORGE,VA,0.000336502,0.000252854,0.000221661,0.000328578
99999,24368,RURAL RETREAT,VA,0.000235101,0.000116370,0.000112845,0.000224778
99999,24435,FAIRFIELD,VA,0.000091101,0.000056030,0.000044332,0.000087810
99999,24445,HOT SPRINGS,VA,0.000140401,0.000099130,0.000108815,0.000137060
99999,24439,GOSHEN,VA,0.000051000,0.000015803,0.000004030,0.000047697
99999,24328,FANCY GAP,VA,0.000149601,0.000094820,0.000012091,0.000142999
99999,24326,ELK CREEK,VA,0.000069900,0.000017240,0.000012091,0.000065240
99999,27209,BISCOE,NC,0.000133201,0.000225557,0.000024181,0.000136603
99999,27341,SEAGROVE,NC,0.000023400,0.000015803,0.000000000,0.000022386
99999,27326,RUFFIN,NC,0.000064800,0.000020113,0.000016121,0.000060855
99999,27522,CREEDMOOR,NC,0.000597503,0.000448241,0.000604529,0.000588169
99999,27587,WAKE FOREST,NC,0.000149401,0.000014367,0.000008060,0.000137608
99999,27589,WARRENTON,NC,0.000543103,0.000567485,0.000177329,0.000536361
99999,27855,MURFREESBORO,NC,0.000261801,0.000278714,0.000153147,0.000260414
99999,27962,PLYMOUTH,NC,0.000359002,0.000640755,0.000415110,0.000378194
99999,27957,MERRY HILL,NC,0.000085200,0.000035917,0.000000000,0.000080134
99999,28458,ROSE HILL,NC,0.000399802,0.000249981,0.000100755,0.000383493
99999,28657,NEWLAND,NC,0.000566303,0.000448241,0.000096725,0.000548148
99999,28789,WHITTIER,NC,0.000329602,0.000175274,0.000076574,0.000314050
99999,28783,TUCKASEGEE,NC,0.000067600,0.000008620,0.000000000,0.000062317
99999,29003,BAMBERG,SC,0.000336402,0.000547371,0.000064483,0.000343655
99999,29153,SUMTER,SC,0.000030700,0.000027297,0.000016121,0.000030153
99999,29082,LODGE,SC,0.000037800,0.000012930,0.000004030,0.000035453
99999,29574,MULLINS,SC,0.000649004,0.000811719,0.000298234,0.000651400
99999,29581,NICHOLS,SC,0.000095601,0.000018677,0.000000000,0.000088541
99999,28771,ROBBINSVILLE,NC,0.000499903,0.000205444,0.000064483,0.000471303
99999,95984,TWAIN,CA,0.000000000,0.000000000,0.000004030,0.000000091
99999,54816,BENOIT,WI,0.000000000,0.000000000,0.000004030,0.000000091
99999,79247,ODELL,TX,0.000000100,0.000000000,0.000000000,0.000000091
99999,95675,RIVER PINES,CA,0.000000000,0.000000000,0.000004030,0.000000091
99999,05863,SAINT JOHNSBURY CENTER,VT,0.000000000,0.000001437,0.000000000,0.000000091
