year,operator_id,HHA Name,rpt_rec_num,Provider CCN,Street Address,City,State Code,Zip Code,cbsa_cd,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,HHA-based Hospice Provider CCN,"Total, Medicare Title XVIII Visits","Total, Medicaid Title XIX Visits","Total, Other Visits","Total, Total Visits",Total Episodes-Total Visits,Total Episodes-Total Charges,Total Cost,Total HHA Medicare Program Visits,Total HHA Medicare Program Cost,Gross Patient Revenues Title XVIII Medicare,Gross Patient Revenues Title XIX Medicaid,Gross Patient Revenues Other,Gross Patient Revenues Total,Less: Allowances and discounts on patients' accounts Title XVIII Medicare,Less: Allowances and discounts on patients' accounts Title XIX Medicaid,Less: Allowances and discounts on patients' accounts Other,Less: Allowances and discounts on patients' accounts Total,Net Patient Revenues (line 1 minus line 2) XVIII Medicare,Net Patient Revenues (line 1 minus line 2) XIX Medicaid,Net Patient Revenues (line 1 minus line 2) Other,Net Patient Revenues (line 1 minus line 2) Total,Less Total Operating Expenses (sum of lines 4 through 16),Net Income from service to patients (line 3 minus line 17),Total Other Income (sum of lines 19 through 31),Net Income or Loss for the period (line 18 plus line 32),Total PPS Payment - full episodes/periods without outliers,Total PPS Payment - full episodes/periods with outliers,Total PPS Payment - LUPA episodes/periods,Total PPS Payment - PEP episodes/periods,Total PPS Outlier Payment - full episodes/periods with outliers,Total PPS Outlier Payment - PEP episodes/periods,Allowable Bad Debts,Adjusted Reimbursable Bad Debts,Total Current Assets,Total Fixed Assets,Total Assets,Total Current Liabilities,Total Long Term Liabilities,Total Liabilities,Fund Balance,Total Liabilities and Fund Balances,Total Hospice Days Title XVIII Medicare,Total Hospice Days Title XIX Medicaid,Total Hospice Days Title Other,Total Hospice Days Total,Total Hospice Expenses
2021,6600,ADVANCE SPECIALTY CARE SOUTH  INC.,533273,53139,12437 LEWIS ST. STE. 201,GARDEN GROVE,CA,92840,31080,5,01/01/2021,12/31/2021,,3341,,,3341,3340,537950,986102,3340,985816,762140,,,762140,,,,,762140,,,762140,1082097,-319957,,-319957,722480,27130,15959,672,69043,,,,172103,,223303,134057,,134057,89246,223303,,,,,
2021,1320,WISE HEALTHCARE SERVICES  INC.,533274,53145,171 SOUTH ANITA DRIVE  SUITE 200-E,ORANGE,CA,92868,31080,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,7711,ROYAL HOME HEALTH SERVICES,533275,53155,26522 LA ALAMEDA STE 205,MISSION VIEJO,CA,92691,31080,5,01/01/2021,12/31/2021,,6465,,335,6800,6464,969300,1169300,6464,1139275,1158120,,,1158120,,,,,1158120,,,1158120,1172685,-14565,,-14565,1246759,86691,14325,5922,21724,,,,192846,,192846,17062,76774,93836,99010,192846,,,,,
2021,6305,OC HOME HEALTH CARE  INC,533276,53175,19626 VENTURA BLVD,TARZANA,CA,91356,31080,5,01/01/2021,12/31/2021,,2883,,,2883,2883,410440,738716,2883,738715,952796,,,952796,9105,,,9105,943691,,,943691,900893,42798,,42798,833347,44839,12334,1829,69177,,,,66939,,66939,,24773,24773,42166,66939,,,,,
2021,3067,LIVIS HOME HEALTH CARE,533277,53179,1224 EAST BROADWAY  SUITE 103,GLENDALE,CA,91205,31080,5,01/01/2021,12/31/2021,,6624,,,6624,6624,992100,1235211,6624,1235231,1791466,,,1791466,,,,,1791466,,,1791466,1287535,503931,139015,642946,1726238,26032,1292,3900,58293,,,,413602,,413602,,149900,149900,263702,413602,,,,,
2021,4405,KINDRED AT HOME-PLEASANT HILL,533279,57449,395 TAYLOR BOULEVARD  STE. 118,PLEASANT HILL,CA,94523-2276,41860,5,01/01/2021,12/31/2021,,20046,71,17137,37254,18894,10624735,6755601,18894,3447371,7109354,5290,5006096,12120740,33843,299,95936,130078,7075511,4991,4910160,11990662,9673137,2317525,,2317525,6286518,324987,115072,36779,80420,67,,,3233890,99380,5473574,513344,-26238,487106,4986468,5473574,,,,,
2021,10564,SEAPORT SCRIPPS,533280,57602,3750 CONVOY STREET  STE 220,SAN DIEGO,CA,92111-3741,41740,5,01/01/2021,12/31/2021,,16758,195,43289,60242,15566,4684369,14657086,15566,3802293,6602451,94145,12772041,19468637,-11228,45586,4712369,4746727,6613679,48559,8059672,14721910,16376122,-1654212,,-1654212,5968619,46588,119946,17536,9280,48,,,2224874,896020,11254207,994805,911867,1906672,9347535,11254207,,,,,
2021,6432,ADVENTIST HHC SERVICES - GLENDALE,533281,57645,281 HARVEY DRIVE UNIT A,GLENDALE,CA,91206,31080,1,01/01/2021,12/31/2021,,9138,153,5287,14578,8883,2553145,3694128,8883,2217465,3172894,586968,810444,4570306,207570,371919,333894,913383,2965324,215049,476550,3656923,3403606,253317,,253317,2637191,69079,69424,12835,11684,,,,12695895,1844520,15390415,28112340,1597988,29710328,-14319913,15390415,,,,,
2021,6337,ADVENTIST HEALTH HOME CARE SERVICES,533282,57710,9245 HWY 53,LOWER LAKE,CA,95422,17340,5,01/01/2021,12/31/2021,,6420,24,2323,8767,6395,2438995,2231434,6395,1612550,2052327,535535,438923,3026785,23858,299954,110759,434571,2028469,235581,328164,2592214,2092168,500046,30,500076,2102675,38987,41970,2846,8254,,,,12695895,1844520,15390415,28112340,1597988,29710328,-14319913,15390415,,,,,
2021,6215,GLENDALE HOME HEALTH CARE,533283,57792,914 N. GLENDALE AVENUE,GLENDALE,CA,91206-2129,31080,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,10565,ARS HOME HEALTH INC,533284,58054,12500 RIVERSIDE DR UNIT 205,VALLEY VILLAGE,CA,91607,31080,5,01/01/2021,12/31/2021,,1547,,,1547,1822,275890,477293,1822,706955,456302,,,456302,,,,,456302,,,456302,504988,-48686,,-48686,363386,17216,3161,,33926,,,,23941,1456,98434,16521,127500,144021,-45587,98434,,,,,
2021,7154,INTRA CARE HOME HEALTH SFV  INC.,533285,58055,26635 AGOURA RD.  SUITE 111,CALABASAS,CA,91302,31080,5,01/01/2021,12/31/2021,,5680,,2376,8056,5680,788982,2025098,5680,1420998,1785423,,289263,2074686,,,,,1785423,,289263,2074686,2037778,36908,,36908,1504434,89240,36470,15113,50575,402,,,431401,22529,553930,102461,304988,407449,396481,803930,,,,,
2021,5560,PRIORITY ONE HOME HEALTH INC,533286,58063,4959 PALO VERDE ST STE 108C,MONTCLAIR,CA,91763,40140,5,01/01/2021,12/31/2021,,3695,7323,,11018,3694,515870,1609357,3694,550050,1062827,630718,,1693545,,,,,1062827,630718,,1693545,1727819,-34274,737,-33537,1066124,35182,20968,4877,29761,,,,795651,33669,829320,116428,593985,710413,118907,829320,,,,,
2021,6607,WESTERN HOME CARE  INC,533287,58077,6131 ORANGETHORPE AVE #360,BUENA PARK,CA,90620-4916,31080,5,01/01/2021,12/31/2021,,10517,,3005,13522,10450,1432020,2724546,10450,2059424,2730722,,,2730722,42575,,,42575,2688147,,,2688147,2777245,-89098,247267,158169,1811213,290509,18905,9933,224055,1472,,,145580,69829,228728,128858,462805,591663,-362935,228728,,,,,
2021,4407,HORIZON HOME CARE  INC.,533288,58085,12440 FIRESTONE BLVD SUITE 205,NORWALK,CA,90650,31080,5,01/01/2021,12/31/2021,,6509,,,6509,6070,852330,719167,6070,669517,1770783,,,1770783,41240,,,41240,1729543,,,1729543,1676490,53053,30866,83919,1650131,68996,2780,1460,61134,,,,56258,21000,149457,-293,77843,77550,71907,149457,,,,,
2021,4747,METROPOLITAN HOME HEALTH SERVICES,533289,58090,12135 RIVERSIDE DR,VALLEY VILLAGE,CA,91607,31080,5,01/01/2021,12/31/2021,,6466,,,6466,6186,815395,1592658,6186,1524844,1654516,,,1654516,,,,,1654516,,,1654516,1620569,33947,,33947,1702719,48048,12419,4450,34989,,,,7340,604088,625562,596467,,596467,29095,625562,,,,,
2021,4047,RED OAK HOME HEALTH SERVICES,533290,58101,4855 SANTA MONICA BLVD SUITE 114,LOS ANGELES,CA,90029,31080,5,01/01/2021,12/31/2021,,3534,,,3534,3496,505255,912198,3496,901989,835705,,,835705,15726,,,15726,819979,,,819979,947026,-127047,25000,-102047,815098,9695,189,,13740,,,,241868,8325,451820,63731,220298,284029,167791,451820,,,,,
2021,7159,PROLIFE HOME HEALTH CORP,533291,58104,3425 POMONA BLVD  UNIT D,POMONA,CA,91768,31080,5,01/01/2021,12/31/2021,,5386,,,5386,5388,801180,1265641,5388,1266711,1333241,,,1333241,,,,,1333241,,,1333241,1331122,2119,,2119,1138552,78950,1081,1197,99834,,,,84583,,84583,23441,9100,32541,52042,84583,,,,,
2021,6611,MISSION HOME HEALTH SERVICES  INC,533292,58131,505 S. VIRGIL AVE STE 305,LOS ANGELES,CA,90020-1455,31080,5,01/01/2021,12/31/2021,,3411,,3779,7190,3466,547520,1579542,3466,759666,1709996,,,1709996,,,,,1709996,,,1709996,1632634,77362,248355,325717,1049265,16319,10500,4995,11470,527,,,387827,61361,1560273,201,928469,928670,631603,1560273,,,,,
2021,3777,ULTIMATE HOME CARE  INC.,533293,58136,616 EAST GLENOAKS BLV  STE 2014,GLENDALE,CA,91207-1778,31080,5,01/01/2021,12/31/2021,,1796,,,1796,1796,283240,514021,1796,1170717,389540,1420,1768,392728,,,,,389540,1420,1768,392728,518599,-125871,,-125871,316816,35384,1890,1477,13384,,,,78289,,78289,169933,,169933,-91644,78289,,,,,
2021,3778,NEW HORIZON HOME HEALTH CARE,533294,58139,815 E COLORADO ST SUITE 100,GLENDALE,CA,91205,31080,5,01/01/2021,12/31/2021,,6867,,1325,8192,6374,1136430,1445377,6374,1079488,1507416,,184874,1692290,48280,,,48280,1459136,,184874,1644010,1635675,8335,210158,218493,1192233,145545,5467,,67841,,,,524441,152354,1100295,14930,426690,441620,658675,1100295,,,,,
2021,4288,VALLEY CARE HOME HEALTH SERVICES INC,533295,58146,ONE RIDGEGATE DRIVE STE # 230,TEMECULA,CA,92590-5507,40140,5,01/01/2021,12/31/2021,,17889,,782,18671,17889,2798010,4419178,17889,4233292,4113303,,9852,4123155,7664,,,7664,4105639,,9852,4115491,4600239,-484748,,-484748,3409881,366017,35727,10348,282789,877,,,523743,,1406969,958524,833193,1791717,-384748,1406969,,,,,
2021,4748,VALLEY HOME HEALTH  INC.,533296,58158,6422 BELLINGHAM AVE SUITE 210,NORTH HOLLYWOOD,CA,91606,31080,5,01/01/2021,12/31/2021,,3536,,,3536,3539,506885,762470,3539,762532,883620,,,883620,,,,,883620,,,883620,785210,98410,,98410,751264,18427,1428,,9927,,,,147143,,147143,120597,26546,147143,,147143,,,,,
2021,10566,HYE NURSES HOME,533297,58163,12011 VICTORY BLVD. # 202,NORTH HOLLYWOOD,CA,91606,31080,5,01/01/2021,12/31/2021,,2463,,,2463,2030,278528,656831,2030,653432,383470,,,383470,,,,,383470,,,383470,675805,-292335,40063,-252272,497199,27686,4540,3614,11004,,,,295225,,437697,47433,633369,680802,-243105,437697,,,,,
2021,10567,HERALDS HOME HEALTH INC,533298,58203,3703 LONG BEACH BLVD SUITE 403,LONG BEACH,CA,90807,31080,5,01/01/2021,12/31/2021,,3324,11,1957,5292,2928,938377,1090851,2928,586505,697700,,393139,1090839,,,,,697700,,393139,1090839,1091151,-312,,-312,506321,107434,19609,6098,61824,2242,,,372298,,372298,365230,,365230,7068,372298,,,,,
2021,6614,FOCUS HEALTH (STOCKTON),533299,58216,1503 E. MARCH LANE  SUITE A,STOCKTON,CA,95210,44700,5,01/01/2021,12/31/2021,,14437,489,13849,28775,14003,6328795,6675353,14003,3246516,6244342,168812,5251596,11664750,1431248,103521,2435104,3969873,4813094,65291,2816492,7694877,8661089,-966212,,-966212,4422247,90459,103484,15992,,,,,2191737,2307,2199734,1465618,1151803,2617421,-417687,2199734,,,,,
2021,5642,SELECT CARE HOME HEALTH SERVICES  IN,533300,58219,680 WILSHIRE PLACE  #302,LOS ANGELES,CA,90005-3950,31080,5,01/01/2021,12/31/2021,,12395,,1196,13591,12395,1764160,2985820,12395,2690159,3180108,,,3180108,,,,,3180108,,,3180108,3099226,80882,118100,198982,2767417,288812,5006,9655,326550,1909,,,728374,18609,1144986,13088,159700,172788,972198,1144986,,,,,
2021,7287,HEALTHWISE HOME CARE SOLUTIONS  INC.,533301,58248,1100 NORTH VENTURA ROAD  #102,OXNARD,CA,93030,37100,5,01/01/2021,12/31/2021,,499,,2896,3395,499,74400,518624,499,51397,174901,,315955,490856,,,,,174901,,315955,490856,537950,-47094,257019,209925,149080,,9509,,,,,,158346,12024,170370,,523001,523001,-352631,170370,,,,,
2021,2556,TEA HEALTHCARE SERVICES  INC.,533302,58252,1025 WEST SAN BERNARDINO RD.,COVINA,CA,91722,31080,5,01/01/2021,12/31/2021,,3533,,,3533,3532,509520,1122545,3532,1122118,827963,,,827963,,,,,827963,,,827963,1145254,-317291,156962,-160329,829574,43754,755,6310,59934,,,,132442,,135897,15994,315265,331259,-195362,135897,,,,,
2021,6918,HOME REHABILITATION HLTH CARE AGENCY,533303,58265,644 E REGENT STREET SUITE 101,INGLEWOOD,CA,90301,31080,5,01/01/2021,12/31/2021,,2103,,,2103,2055,344235,516021,2055,506690,461011,,,461011,,,,,461011,,,461011,532790,-71779,133855,62076,383648,44729,4374,3327,25015,,,,32007,,32007,-152365,149900,-2465,34472,32007,,,,,
2021,7291,RIGHTCARE HOME HEALTH SERVICES INC,533304,58400,600 W. BROADWAY SUITE 110,GLENDALE,CA,91204,31080,5,01/01/2021,12/31/2021,,5761,,,5761,5761,956110,1639008,5761,1639021,1480058,,,1480058,,,,,1480058,,,1480058,1688778,-208720,224766,16046,1441723,39259,8928,5951,10146,,,,1025754,,1025754,512641,133772,646413,379341,1025754,,,,,
2021,4414,SUPPORTIVE HOME HEALTH CARE CORP,533305,58459,17141 VENTURA BLVD  STE 206,ENCINO,CA,91316,31080,5,01/01/2021,12/31/2021,,14249,,,14249,14248,2872130,3009080,14248,3008828,3500447,,,3500447,,,,,3500447,,,3500447,3100927,399520,,399520,2939837,182913,25592,13686,337455,,,,120476,,226163,59710,,59710,166453,226163,,,,,
2021,6434,EGIDA HOME HEALTH CARE  INC.,533306,58467,13701 RIVERSIDE DR STE#316,SHERMAN OAKS,CA,91423-2430,31080,5,01/01/2021,12/31/2021,,2363,,5833,8196,2363,343961,1007535,2363,258628,483276,,867395,1350671,,,,,483276,,867395,1350671,1019779,330892,,330892,351059,83774,1706,,46737,,,,331641,288,1455578,565697,,565697,889881,1455578,,,,,
2021,7373,DUHANEY HOME HEALTH CARE  INC.,533307,58476,360 N PACIFIC COAST HWY  SUITE 1022,EL SEGUNDO,CA,90245,31080,5,01/01/2021,12/31/2021,,1985,,,1985,1990,224624,412435,1990,162402,265251,,,265251,,,,,265251,,,265251,448705,-183454,129490,-53964,202321,72001,944,503,27150,,,,352695,,360047,32648,87400,120048,239999,360047,,,,,
2021,10568,SOUTH BAY HEALTHCARE  INC.,533308,58496,830 HILLVIEW CT.  SUITE 180,MILPITAS,CA,95035-4563,41940,5,01/01/2021,12/31/2021,921794,7777,1674,12217,21668,7689,2389295,5275064,7689,1873277,9589671,1790036,4277663,15657370,,239753,1644540,1884293,9589671,1550283,2633123,13773077,12067557,1705520,84,1705604,3963189,10179,100524,19094,1351,,,,1845845,5915,4474881,807870,11228,819098,3655783,4474881,19410,2353,227,21990,4115258
2021,7019,STAR MED HOME HEALTH CARE,533309,59034,10535 FOOTHILL BLVD SUITE # 270,RANCHO CUCAMONGA,CA,91730-3844,40140,5,01/01/2021,12/31/2021,,2425,,8218,10643,2425,329215,1298259,2425,290031,333152,,960743,1293895,1841,,,1841,331311,,960743,1292054,1299905,-7851,,-7851,262298,43946,3094,3289,18596,88,,,83573,45669,129242,,44831,44831,84411,129242,,,,,
2021,6625,NOVA HOME HEALTH INC,533310,59066,1551 W. 13TH STREET STE 103,UPLAND,CA,91786,40140,5,01/01/2021,12/31/2021,,1729,1284,9225,12238,1728,256962,1932217,1728,277420,1638766,,,1638766,,,,,1638766,,,1638766,1933385,-294619,,-294619,388924,29848,3271,1969,3735,,,,-57039,6826,153265,351745,480922,832667,-679402,153265,,,,,
2021,6840,RN HOME HEALTH CARE  INC.,533311,59127,6047 TAMPA AVE. STE. 306,TARZANA,CA,91356,31080,5,01/01/2021,12/31/2021,,3210,,,3210,3209,1148221,773489,3209,773284,768868,,,768868,,,,,768868,,,768868,779017,-10149,,-10149,525938,72569,6099,1375,42087,,,,338485,,372985,-74589,659453,584864,-211879,372985,,,,,
2021,7086,HEALING CARE HOME HEALTH  INC.,533312,59135,1012 E COLORADO ST #220,GLENDALE,CA,91205,31080,5,01/01/2021,12/31/2021,,4789,,,4789,4790,716850,1391929,4790,1392389,1435262,,,1435262,,,,,1435262,,,1435262,1468529,-33267,,-33267,1398627,80674,17988,10866,38059,,,,52720,,212471,,149900,149900,62571,212471,,,,,
2021,3909,MARYS HELP HOME HEALTH SERVICES INC,533313,59143,3469 TENNESSEE STREET SUITE 101,VALLEJO,CA,94591,46700,5,01/01/2021,12/31/2021,,6903,,766,7669,6903,1724670,2781639,6903,2487238,2810892,,640417,3451309,,,,,2810892,,640417,3451309,2786620,664689,,664689,2804357,37670,91937,30542,4479,,,,1738270,127278,1983377,1358067,590308,1948375,35002,1983377,,,,,
2021,5069,GOODWILL HOME HEALTH SERVICES  INC.,533314,59186,22151 VENTURA BLVD. #202,WOODLAND HILLS,CA,91364,31080,5,01/01/2021,12/31/2021,,12840,,35,12875,12840,1451336,1984062,12840,1975923,1451491,,1022604,2474095,,,,,1451491,,1022604,2474095,2105815,368280,25000,393280,2379469,60446,2454,2436,142851,,,,293840,97136,390976,-16642,52400,35758,355218,390976,,,,,
2021,10569,RELIANT HOME HEALTHCARE SERVICE,533315,59192,8880 BENSON AVE  UNIT 118,MONTCLAIR,CA,91763,40140,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5828,BENEFICIAL HOME HEALTH SERVICES  INC,533316,59223,1901 E LAMBERT RD STE 203,LA HABRA,CA,90631,31080,5,01/01/2021,12/31/2021,,938,,69,1007,939,129705,391118,939,354798,307361,,17339,324700,,,,,307361,,17339,324700,398329,-73629,,-73629,249325,11902,3820,1125,1695,,,,114757,463749,578506,382275,499900,882175,-303669,578506,,,,,
2021,7302,CAREWELL HOME HEALTH  INC.,533317,59224,12630 BROOKHURST ST SUITE E,GARDEN GROVE,CA,92840,31080,5,01/01/2021,12/31/2021,,2082,,,2082,2081,284085,470440,2081,470282,452643,,,452643,,,,,452643,,,452643,470752,-18109,,-18109,496908,,183,2838,,,,,11438,,11438,471985,184333,656318,-644880,11438,,,,,
2021,10570,QUALITY HOME HEALTH SERVICES  INC.,533318,59256,1616 VICTORY BLVD - STE 205,GLENDALE,CA,91201,31080,5,01/01/2021,12/31/2021,,14395,,2389,16784,14180,5602578,3083954,14180,2603693,5773806,,124158,5897964,57408,,,57408,5716398,,124158,5840556,3524329,2316227,166,2316393,5742569,15031,76338,64716,5128,,,,2409389,,2415589,117537,149900,267437,2148152,2415589,,,,,
2021,10571,PACIFIC POINT HOME HLTH & PALL CARE,533319,59260,2081 BUSINESS CENTER DR  STE 128,IRVINE,CA,92612-1115,31080,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5652,DIAMOND HOME HEALTH INC,533320,59281,5530 CORBIN AVENUE SUITE 336,TARZANA,CA,91356,31080,5,01/01/2021,12/31/2021,,8207,,,8207,8207,1596780,1926432,8207,1926410,1935416,,,1935416,,,,,1935416,,,1935416,1992337,-56921,,-56921,1724733,114274,2660,2885,129202,,,,489579,576,645005,103338,,103338,541667,645005,,,,,
2021,4764,TOP CHOICE HOME HEALTHCARE  INC,533321,59288,539 N GLENOAKS BLVD STE 201,BURBANK,CA,91502,31080,5,01/01/2021,12/31/2021,,3768,72,153,3993,3578,472475,1113818,3578,1306742,,,,,,,,,,,,,680991,-680991,,-680991,905806,58861,9936,3588,18285,676,,,250798,,252752,154237,,154237,98515,252752,,,,,
2021,6846,FIRST AID HOME HEALTH CARE  INC.,533322,59289,337 E. MAGNOLIA BLVD; SUTIE A,BURBANK,CA,91502-1132,31080,5,01/01/2021,12/31/2021,,7540,,13,7553,7540,1102430,1351022,7540,1348464,1584554,,3359,1587913,,,,,1584554,,3359,1587913,1539279,48634,-2132,46502,1292990,110007,2677,,144508,,,,100626,,101731,,,,101731,101731,,,,,
2021,3789,HEALTHY LIVING AT HOME - SACRAMENTO,533323,59385,2450 VENTURE OAKS WAY STE 220,SACRAMENTO,CA,98833,99999,5,01/01/2021,12/31/2021,,7696,33,757,8486,7133,2592150,2231623,7133,1883046,2358768,34711,434573,2828052,188469,-1075,262906,450300,2170299,35786,171667,2377752,2547727,-169975,22081,-147894,1875577,195609,34286,13971,28327,220,,,34944825,283151340,318729118,27349351,149792466,177141817,141587301,318729118,,,,,
2021,7432,PANACEA GROUP INC,533324,59437,3786 LA CRESCENTA AVE  SUITE 105,GLENDALE,CA,91208,31080,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5830,SILVER STAR HOME HEALTH  INC.,533325,59457,3171 LOS FELIZ BLVD; SUITE 200F,LOS ANGELES,CA,90039,31080,5,01/01/2021,12/31/2021,,705,,,705,705,141910,363855,705,363857,242356,,,242356,,,,,242356,,,242356,399949,-157593,1,-157592,326910,3989,932,,2373,,,,113967,,113967,32609,,32609,81358,113967,,,,,
2021,5576,MARIE STAR HOME HEALTH SERVICES LLC,533326,59518,1849 WILLOW PASS ROAD STE 306,CONCORD,CA,94520,41860,4,01/01/2021,12/31/2021,,779,,,779,741,151560,253080,741,242320,204214,,,204214,4417,,,4417,199797,,,199797,259837,-60040,15000,-45040,176103,44039,3341,5259,13208,515,,,90826,,90826,4604,328843,333447,-242621,90826,,,,,
2021,5577,GUARDIAN HOME HEALTH CARE & HOSPICE,533327,59524,39055 HASTINGS ST  SUITE 202 B AND C,FREMONT,CA,94538,41860,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3623,NOR-CAL PROFESSIONAL HH CARE SERVICE,533328,59538,1270 S WINCHESTER BLVD SUITE 130,SAN JOSE,CA,95128,41940,5,01/01/2021,12/31/2021,,3217,,561,3778,3217,787620,1999669,3217,1670704,1394330,,267512,1661842,,,,,1394330,,267512,1661842,2003300,-341458,,-341458,1296736,18252,18270,3587,948,,,,1074129,34987,1156118,1205173,1052196,2257369,-1101251,1156118,,,,,
2021,3298,HEALTHFLEX HOME HEALTH SERVICES,533329,59551,7677 OAKPORT AVENUE SUITE 930,OAKLAND,CA,94621,41860,5,01/01/2021,12/31/2021,,73947,,72626,146573,71527,17438500,25474879,71527,12252494,27452908,,10859584,38312492,,,58094,58094,27452908,,10801490,38254398,28400940,9853458,1681993,11535451,26002543,597679,380865,365946,102971,2904,,,2165563,293943,2797885,1113209,367,1113576,1684309,2797885,,,,,
2021,2528,SOTERIA HOME HEALTH AGENCY  INC.,533330,59557,959 N LA BREA AVE,INGLEWOOD,CA,90302,31080,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1298,RODAVI HOME HEALTH CARE  INC.,533331,59570,440 W. COLORADO ST SUITE 103,GLENDALE,CA,91204,31080,5,01/01/2021,12/31/2021,,2080,,,2080,2080,312000,476093,2080,476088,367578,,,367578,,,,,367578,,,367578,512897,-145319,30472,-114847,296304,53319,,,8741,,,,112698,,112698,306696,,306696,-193998,112698,,,,,
2021,6513,NATIONWIDE HOME HEALTH CARE INC,533332,59655,20501 VENTURA BLVD. SUITE 200,WOODLAND HILLS,CA,91364,31080,5,01/01/2021,12/31/2021,,4463,,,4463,4421,640535,1198243,4421,1166873,1099861,,,1099861,,,,,1099861,,,1099861,1298473,-198612,366541,167929,932635,90943,3731,1620,33408,,,,3873,,3873,-14568,-104227,-118795,122668,3873,,,,,
2021,3757,LUXOR CARE HOME HEALTH SERVICES,533333,59681,301 GEORGIA ST STE # 316,VALLEJO,CA,94590-5997,46700,5,01/01/2021,12/31/2021,,2059,,60,2119,2059,614550,972942,2059,947868,1110507,,5395,1115902,1028,,,1028,1109479,,5395,1114874,977108,137766,,137766,1090891,,17466,1122,,,,,585911,,585911,162333,190672,353005,232906,585911,,,,,
2021,5663,HEALTHY LIVING AT HOME - PALM DESERT,533334,59695,36-953 COOK ST STE 102 BLDG B,PALM DESERT,CA,92211,40140,5,01/01/2021,12/31/2021,,14415,1090,2419,17924,13154,4687475,3289235,13154,2444743,3564884,170728,1353339,5088951,153488,-2783,1015571,1166276,3411396,173511,337768,3922675,3922737,-62,14886,14824,2946924,205420,75251,22387,78077,1157,,,34944825,283151340,318729118,27349351,149792466,177141817,141587301,318729118,,,,,
2021,3758,HELENIUM HOME HEALTH INC,533335,59696,1580 OAKLAND RD STE # C210,SAN JOSE,CA,95131-2442,41940,5,01/01/2021,12/31/2021,,1056,,115,1171,1056,314524,635068,1056,578491,545995,,54819,600814,,,,,545995,,54819,600814,636091,-35277,,-35277,531407,9194,5394,,,,,,147675,683,199933,65807,391539,457346,-257413,199933,,,,,
2021,7378,NEW START HOME HEALTH CARE  INC.,533336,59700,21255 BURBANK BLVD  STE 120,WOODLAND HILLS,CA,91367-6669,31080,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6636,TRINITYROSE HOME HEALTH CARE,533337,59715,9350 FLAIR DRIVE  SUITE 108,EL MONTE,CA,91731-2828,31080,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,7379,PROMONTORY HOME HEALTH SD,533338,59719,225 W MADISON AVE  SUITE 3,EL CAJON,CA,92020-3454,41740,4,01/01/2021,12/31/2021,,1761,,8804,10565,1673,397290,2415715,1673,282935,614553,8000,1379543,2002096,19594,32,45689,65315,594959,7968,1333854,1936781,2373679,-436898,148335,-288563,527631,21929,15346,4580,7305,,,,634913,15216,791941,133361,,133361,658580,791941,,,,,
2021,7380,ASKLEPIUS HOME HEALTH INC.,533339,59743,14039 SHERMAN WAY  STE 202,VAN NUYS,CA,91405,31080,5,01/01/2021,12/31/2021,,33131,,,33131,33131,4962750,5132078,33131,5132052,5903100,,,5903100,8398,,,8398,5894702,,,5894702,5549075,345627,,345627,4703337,203886,9009,11447,284236,963,,,354127,,354127,,,,354127,354127,,,,,
2021,349,ATIVA HOME HEALTH,533340,59781,18022 COWAN - STE 215,IRVINE,CA,96214,,5,01/01/2021,12/31/2021,,893,,352,1245,923,138450,245089,923,176936,220114,,58247,278361,872,,,872,219242,,58247,277489,333860,-56371,160,-56211,198686,14281,766,,5644,,,,133426,1812,135768,38345,52065,90410,45358,135768,,,,,
2021,7529,WICARE HOME HEALTH  LLC,533341,59785,4615 E. INDUSTRIAL ST  SUITE #1L,SIMI VALLEY,CA,93063,37100,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,58,CENTRAL HH SERVICES  INC.,533342,157576,5699 E 71ST ST STE 2B,INDIANAPOLIS,IN,46220-3950,26900,3,01/01/2021,12/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
